0.000000000000000000e+00 2.234681312323447133e-01 1.000000000000000000e+00 3.661950541053734520e-01 3.661950541053734520e-01 4.117703735667626042e-01 4.117703735667626042e-01 1.000000000000000000e+00 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
0.000000000000000000e+00 2.234681312323447133e-01 1.000000000000000000e+00 3.661950541053734520e-01 3.661950541053734520e-01 4.117703735667626042e-01 4.117703735667626042e-01 1.000000000000000000e+00 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
2.764791111218171116e-01 7.488499149940136546e-02 9.245773875550808985e-01 3.031097696217666670e-01 3.031097696217666670e-01 2.613074021234765287e-01 2.613074021234765287e-01 1.000000000000000000e+00 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
8.381480743683761281e-01 1.433900441573083551e-01 1.000000000000000000e+00 3.379640849013613724e-01 3.379640849013613724e-01 2.829634792853322756e-01 2.829634792853322756e-01 9.942461878654424989e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
3.954388383629192649e-01 7.561827916180664799e-02 6.317872759597608079e-01 4.224621933234300464e-01 4.224621933234300464e-01 1.514051007735454923e-01 1.514051007735454923e-01 1.000000000000000000e+00 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
8.583738546039551554e-02 2.246187321279388346e-02 3.508945112665850519e-01 4.222074990666318528e-01 4.222074990666318528e-01 1.111111111111111049e-01 1.111111111111111049e-01 5.604412403093712580e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
5.585823679512300632e-01 9.195905441964052907e-02 5.435679441365645070e-01 2.863549204214033139e-01 2.863549204214033139e-01 4.678087762686611306e-02 4.678087762686611306e-02 1.637711260718025530e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
1.024934442007102708e-01 2.115353043834099223e-01 3.281994600109576776e-01 2.689667108060655454e-01 2.689667108060655454e-01 4.733332290305046208e-01 4.733332290305046208e-01 3.604561033245591295e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
8.583738546039551554e-02 2.246187321279388346e-02 3.508945112665850519e-01 4.222074990666318528e-01 4.222074990666318528e-01 1.111111111111111049e-01 1.111111111111111049e-01 5.604412403093712580e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
8.241498074532007667e-01 1.832721244475895017e-01 1.000000000000000000e+00 4.740363816370080086e-01 4.740363816370080086e-01 3.804433985871116253e-01 3.804433985871116253e-01 7.863148036049133482e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
8.241498074532007667e-01 1.832721244475895017e-01 1.000000000000000000e+00 4.740363816370080086e-01 4.740363816370080086e-01 3.804433985871116253e-01 3.804433985871116253e-01 7.863148036049133482e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
8.241498074532007667e-01 1.832721244475895017e-01 1.000000000000000000e+00 4.740363816370080086e-01 4.740363816370080086e-01 3.804433985871116253e-01 3.804433985871116253e-01 7.863148036049133482e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
8.583738546039551554e-02 2.246187321279388346e-02 3.508945112665850519e-01 4.222074990666318528e-01 4.222074990666318528e-01 1.111111111111111049e-01 1.111111111111111049e-01 5.604412403093712580e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
4.396258153636433130e-01 1.701876827211919463e-01 7.946858991509688774e-01 1.447239151346001451e-01 1.447239151346001451e-01 1.271129056820617387e-01 1.271129056820617387e-01 2.540482327890626335e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
