7.180526772275801217e-02 1.828319937679478147e-01 1.000000000000000000e+00 2.550839429942623471e-01 2.550839429942623471e-01 4.117703735667626042e-01 4.117703735667626042e-01 1.000000000000000000e+00 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
1.111111111111111049e-01 3.360754102098748725e-02 9.348652116846334348e-01 6.458458420912955855e-01 6.458458420912955855e-01 2.776988328896895508e-01 2.776988328896895508e-01 9.276031201157013406e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
7.853143900060773896e-01 7.673313046071186805e-02 9.324869895826839450e-01 6.933645229849423330e-01 6.933645229849423330e-01 5.620453050585352273e-01 5.620453050585352273e-01 9.806982177263084965e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
6.456066645738620657e-01 1.757506998013124433e-01 9.317083160365463579e-01 7.177456768552625821e-01 7.177456768552625821e-01 9.761675290139082417e-01 9.761675290139082417e-01 1.000000000000000000e+00 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
3.102608271219170488e-01 1.823001621623083768e-01 5.472216852351349248e-01 5.920514592862919923e-01 5.920514592862919923e-01 5.133055759479127067e-02 5.133055759479127067e-02 8.717160164694324198e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
0.000000000000000000e+00 5.221902669321092372e-01 4.652106856009829983e-01 4.035698802895594239e-01 4.035698802895594239e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.173993570887317484e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
7.023789010548844303e-01 1.591209598762546307e-01 6.342434659772329120e-01 6.494967346243405437e-01 6.494967346243405437e-01 8.531605748948609680e-01 8.531605748948609680e-01 9.235181024247686166e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
9.036766384785450690e-01 1.171992015175444823e-01 6.614604562266057641e-01 4.462557300684702466e-01 4.462557300684702466e-01 7.838987919846168717e-01 7.838987919846168717e-01 9.458692556005413588e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
9.370038723325124774e-02 8.032377124097814791e-01 1.459821013692827740e-01 7.975613922712341264e-01 7.975613922712341264e-01 7.570907901656502847e-01 7.570907901656502847e-01 8.941342385793802361e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
3.007553045035204486e-01 6.131358382572614785e-01 3.542522473847805609e-01 8.236498386296799978e-01 8.236498386296799978e-01 7.510366744725519572e-01 7.510366744725519572e-01 8.286005166173974201e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
2.452726023000974531e-01 2.793148420527292175e-01 2.176175900854162570e-01 7.049492963148025204e-01 7.049492963148025204e-01 4.328979328191702169e-01 4.328979328191702169e-01 8.411563213383377313e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
6.307278144864256753e-01 3.296388975400945665e-01 2.363463140691176301e-01 7.777777777777777901e-01 7.777777777777777901e-01 8.085403228589691516e-01 8.085403228589691516e-01 9.143658249842467889e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
7.820940626603440915e-01 1.268719971211660635e-01 1.000000000000000000e+00 7.892305602197170478e-01 7.892305602197170478e-01 8.888396676646164174e-01 8.888396676646164174e-01 7.512164170612312120e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
4.713870397322486028e-01 1.816998150744428830e-01 4.312921330689826194e-01 4.097235352215098381e-01 4.097235352215098381e-01 7.850922699666983418e-01 7.850922699666983418e-01 7.831137183643515076e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
5.555555555555555802e-01 1.825369807275905587e-01 3.150104230743441813e-01 3.657212097015545837e-01 3.657212097015545837e-01 7.755786667381912025e-01 7.755786667381912025e-01 8.584809061234812688e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
3.444501811682623149e-01 1.503802769006835384e-02 7.777777777777777901e-01 5.148118975491157157e-01 5.148118975491157157e-01 7.395376228854207978e-01 7.395376228854207978e-01 3.924532699384894463e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
4.215806440230065455e-01 2.044436209850185315e-02 8.167857430605158786e-01 6.468494495797655341e-01 6.468494495797655341e-01 8.299492319669523610e-01 8.299492319669523610e-01 8.930220828590850202e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
2.158074201845110451e-01 1.726974261993620974e-01 5.182465678190401048e-01 4.076724744441835302e-01 4.076724744441835302e-01 1.000000000000000000e+00 1.000000000000000000e+00 8.936971371116071428e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
