4.308316063365480453e-02 1.096991962607686832e-01 1.000000000000000000e+00 3.198234111768280541e-01 3.198234111768280541e-01 2.639684708639762900e-01 2.639684708639762900e-01 1.000000000000000000e+00 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
1.111111111111111605e-01 2.713872769738402968e-01 7.414702412634626150e-01 2.900355747498026826e-01 2.900355747498026826e-01 8.554414462674408970e-03 8.554414462674408970e-03 7.466998059461913417e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
4.907826242860282018e-01 0.000000000000000000e+00 6.919714725676786582e-01 4.233604138539002193e-01 4.233604138539002193e-01 1.580822200457502047e-01 1.580822200457502047e-01 9.040179913579048376e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
6.456066645738620657e-01 1.757506998013124433e-01 9.317083160365463579e-01 7.177456768552625821e-01 7.177456768552625821e-01 9.761675290139082417e-01 9.761675290139082417e-01 1.000000000000000000e+00 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
0.000000000000000000e+00 2.966094029974831181e-01 4.476242290743052132e-01 4.811445371218481259e-01 4.811445371218481259e-01 6.308617447099252873e-01 6.308617447099252873e-01 8.244680242703832374e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
5.636881181471440350e-01 2.075969107323277496e-01 1.000000000000000000e+00 3.874684952086304701e-01 3.874684952086304701e-01 8.150423392329220196e-01 8.150423392329220196e-01 8.837293521568582166e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
7.023789010548844303e-01 1.591209598762546307e-01 6.342434659772329120e-01 6.494967346243405437e-01 6.494967346243405437e-01 8.531605748948609680e-01 8.531605748948609680e-01 9.235181024247686166e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
2.821782551976705355e-01 3.569124687116046468e-01 6.591031147374756261e-01 7.317858874468777808e-01 7.317858874468777808e-01 9.138151821494266969e-01 9.138151821494266969e-01 3.333333333333333703e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
9.370038723325124774e-02 8.032377124097814791e-01 1.459821013692827740e-01 7.975613922712341264e-01 7.975613922712341264e-01 7.570907901656502847e-01 7.570907901656502847e-01 8.941342385793802361e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
3.007553045035204486e-01 6.131358382572614785e-01 3.542522473847805609e-01 8.236498386296799978e-01 8.236498386296799978e-01 7.510366744725519572e-01 7.510366744725519572e-01 8.286005166173974201e-01 4.285700000000000065e-01 4.285700000000000065e-01 6.666699999999999848e-01 6.666699999999999848e-01
