5.870851874351501465e-01 3.602186217904090881e-02 3.908249200321733952e-04 9.999575614929199219e-01 9.573336243629455566e-01 9.827134609222412109e-01 6.057872250676155090e-02 3.044027388095855713e-01 9.977794289588928223e-01 4.383636713027954102e-01 2.653222084045410156e-01 6.975702047348022461e-01 8.701841235160827637e-01
4.764305949211120605e-01 3.809335827827453613e-01 4.116082855034619570e-04 9.998977184295654297e-01 7.803900837898254395e-01 9.228312373161315918e-01 7.177850604057312012e-02 2.045407444238662720e-01 9.978507757186889648e-01 4.524416327476501465e-01 1.824726760387420654e-01 6.311730742454528809e-01 7.742393016815185547e-01
9.527540802955627441e-01 9.181275367736816406e-01 8.193375833798199892e-06 9.999408721923828125e-01 8.895006179809570312e-01 9.576027989387512207e-01 7.824494503438472748e-03 4.522733762860298157e-02 9.822446703910827637e-01 5.863159894943237305e-01 1.993502229452133179e-01 6.068869233131408691e-01 8.263643383979797363e-01
9.968646168708801270e-01 9.900619983673095703e-01 6.005338946124538779e-07 9.999618530273437500e-01 9.653038382530212402e-01 9.793297648429870605e-01 6.330358795821666718e-03 5.307688564062118530e-02 9.769022464752197266e-01 5.704556703567504883e-01 2.136261463165283203e-01 5.688965320587158203e-01 8.371655344963073730e-01
9.988890290260314941e-01 9.833206534385681152e-01 6.616301106987521052e-07 9.998991489410400391e-01 9.240016341209411621e-01 9.501175880432128906e-01 7.027635583654046059e-04 7.926920428872108459e-03 9.055873751640319824e-01 5.488435626029968262e-01 1.692954301834106445e-01 5.557621121406555176e-01 8.592453598976135254e-01
9.991937279701232910e-01 9.988503456115722656e-01 1.283999893075815635e-07 9.999676942825317383e-01 9.572682976722717285e-01 9.783027768135070801e-01 1.170710675069130957e-05 1.335024862783029675e-04 9.198040366172790527e-01 6.035378575325012207e-01 8.095972985029220581e-02 5.263211727142333984e-01 8.992018103599548340e-01
9.927709698677062988e-01 9.993280172348022461e-01 1.581045125931268558e-06 9.999083280563354492e-01 8.918125033378601074e-01 9.602368474006652832e-01 3.517869345159851946e-06 5.113432780490256846e-05 9.580045938491821289e-01 6.094819307327270508e-01 1.087492778897285461e-01 4.802879691123962402e-01 8.581926822662353516e-01
8.818154335021972656e-01 9.995949864387512207e-01 1.251238245458807796e-05 9.997333884239196777e-01 7.722958326339721680e-01 8.984213471412658691e-01 2.685230283532291651e-04 6.007141200825572014e-04 9.982136487960815430e-01 4.776705205440521240e-01 1.394533663988113403e-01 5.690653920173645020e-01 8.091173171997070312e-01
5.862919092178344727e-01 9.998038411140441895e-01 3.448600909905508161e-05 9.991955161094665527e-01 9.221499562263488770e-01 9.587085843086242676e-01 9.418869391083717346e-03 2.012433111667633057e-02 9.991943240165710449e-01 3.489809334278106689e-01 1.576424986124038696e-01 5.332624912261962891e-01 6.186251044273376465e-01
5.162713304162025452e-02 9.973716735839843750e-01 4.679574922192841768e-04 9.966945648193359375e-01 6.579938530921936035e-01 7.696068882942199707e-01 4.553146958351135254e-01 7.123241424560546875e-01 9.999070167541503906e-01 3.407466113567352295e-01 2.268567681312561035e-01 6.333108544349670410e-01 6.570612788200378418e-01
4.067523032426834106e-02 9.956387877464294434e-01 5.872499197721481323e-03 9.827462434768676758e-01 1.997963190078735352e-01 3.632540404796600342e-01 8.244611024856567383e-01 8.614372611045837402e-01 9.999107122421264648e-01 3.856588006019592285e-01 3.186281621456146240e-01 6.258124113082885742e-01 6.191955208778381348e-01
3.359520062804222107e-02 9.779261946678161621e-01 4.043127223849296570e-02 9.814850091934204102e-01 3.680866360664367676e-01 5.032734870910644531e-01 9.754838347434997559e-01 9.839749932289123535e-01 9.999641180038452148e-01 3.726612925529479980e-01 3.337037265300750732e-01 6.443731188774108887e-01 6.730597615242004395e-01
3.045575320720672607e-02 9.760972261428833008e-01 8.509945869445800781e-02 9.844551086425781250e-01 4.094081819057464600e-01 5.834798216819763184e-01 9.782298803329467773e-01 9.858157634735107422e-01 9.999524354934692383e-01 4.102065861225128174e-01 3.016304075717926025e-01 6.449190378189086914e-01 6.763218641281127930e-01
3.259951621294021606e-02 9.285403490066528320e-01 1.721077114343643188e-01 9.865582585334777832e-01 4.076564013957977295e-01 5.252816081047058105e-01 9.569042325019836426e-01 9.746256470680236816e-01 9.998618364334106445e-01 4.220934808254241943e-01 2.460944056510925293e-01 6.189818382263183594e-01 6.695089936256408691e-01
3.269030153751373291e-02 8.558100461959838867e-01 3.289582729339599609e-01 9.861453771591186523e-01 4.109675884246826172e-01 5.581782460212707520e-01 9.914067983627319336e-01 9.955958724021911621e-01 9.998501539230346680e-01 3.884133398532867432e-01 3.020445704460144043e-01 5.982164740562438965e-01 5.819618105888366699e-01
1.717747375369071960e-02 4.934758543968200684e-01 4.695759415626525879e-01 9.849683642387390137e-01 4.343383610248565674e-01 5.734019279479980469e-01 9.964908957481384277e-01 9.984346032142639160e-01 9.997224211692810059e-01 4.103122651576995850e-01 2.872563898563385010e-01 6.112162470817565918e-01 5.813443064689636230e-01
1.070156507194042206e-02 7.565525770187377930e-01 4.223844408988952637e-01 9.922109842300415039e-01 5.043331384658813477e-01 6.181224584579467773e-01 9.929898977279663086e-01 9.968551397323608398e-01 9.997974038124084473e-01 4.051921069622039795e-01 2.341767698526382446e-01 5.732464790344238281e-01 6.403181552886962891e-01
1.089702732861042023e-02 4.740158915519714355e-01 4.079318940639495850e-01 9.970787763595581055e-01 6.958653330802917480e-01 7.982362508773803711e-01 9.973777532577514648e-01 9.989296793937683105e-01 9.997404217720031738e-01 3.916198015213012695e-01 2.136191725730895996e-01 5.122749209403991699e-01 5.930598378181457520e-01
1.278037764132022858e-02 3.570924699306488037e-01 5.471248626708984375e-01 9.903284907341003418e-01 5.962448120117187500e-01 7.331995964050292969e-01 9.983470439910888672e-01 9.993298053741455078e-01 9.998138546943664551e-01 3.734570741653442383e-01 2.959409356117248535e-01 5.852116942405700684e-01 5.551069974899291992e-01
1.078961417078971863e-02 3.401813507080078125e-01 4.666906595230102539e-01 9.932039976119995117e-01 5.992215275764465332e-01 7.592328190803527832e-01 9.979992508888244629e-01 9.991744160652160645e-01 9.997379183769226074e-01 3.852569460868835449e-01 2.638497352600097656e-01 5.331853628158569336e-01 5.558505654335021973e-01
1.090946700423955917e-02 3.744504749774932861e-01 5.097233057022094727e-01 9.934443235397338867e-01 7.107562422752380371e-01 8.110535740852355957e-01 9.980402588844299316e-01 9.992166757583618164e-01 9.997938275337219238e-01 3.660407364368438721e-01 2.597764432430267334e-01 5.559434294700622559e-01 5.633794665336608887e-01
9.966993704438209534e-03 3.857946991920471191e-01 3.361738920211791992e-01 9.956306219100952148e-01 7.307162284851074219e-01 8.444417119026184082e-01 9.971072077751159668e-01 9.986082911491394043e-01 9.998151659965515137e-01 3.443429768085479736e-01 2.270623594522476196e-01 5.223844051361083984e-01 6.054942011833190918e-01
2.257462963461875916e-02 2.951789498329162598e-01 3.091552853584289551e-01 9.888122081756591797e-01 6.811024546623229980e-01 8.307096958160400391e-01 9.988933205604553223e-01 9.995056390762329102e-01 9.999104738235473633e-01 3.469343185424804688e-01 3.039919435977935791e-01 5.396714806556701660e-01 5.354280471801757812e-01
2.969747036695480347e-02 4.769961535930633545e-01 4.412964284420013428e-01 9.820995330810546875e-01 6.440668702125549316e-01 8.030080795288085938e-01 9.993866682052612305e-01 9.997261166572570801e-01 9.998818635940551758e-01 3.430568277835845947e-01 3.673888146877288818e-01 5.783089995384216309e-01 4.904462397098541260e-01
2.570068463683128357e-02 1.365367323160171509e-01 5.698772072792053223e-01 9.684931039810180664e-01 6.893240809440612793e-01 8.189724683761596680e-01 9.994819760322570801e-01 9.998301267623901367e-01 9.998769760131835938e-01 3.449014723300933838e-01 3.393463492393493652e-01 5.858721137046813965e-01 5.024803280830383301e-01
2.225676923990249634e-02 2.503043711185455322e-01 3.260081410408020020e-01 9.893431663513183594e-01 6.653892993927001953e-01 8.039431571960449219e-01 9.958866238594055176e-01 9.988277554512023926e-01 9.998078942298889160e-01 3.649401962757110596e-01 2.789613008499145508e-01 5.544114112854003906e-01 5.132064819335937500e-01
1.744601503014564514e-02 3.260672986507415771e-01 1.359893828630447388e-01 9.895004630088806152e-01 6.402437090873718262e-01 7.137998938560485840e-01 9.913534522056579590e-01 9.969584941864013672e-01 9.998472929000854492e-01 3.886840939521789551e-01 2.877355217933654785e-01 5.641475915908813477e-01 5.855247378349304199e-01
1.077710185199975967e-02 3.681535422801971436e-01 1.443399190902709961e-01 9.796997904777526855e-01 5.523031949996948242e-01 6.246244311332702637e-01 9.902310967445373535e-01 9.959105253219604492e-01 9.996166229248046875e-01 4.142889082431793213e-01 2.939687967300415039e-01 5.777136683464050293e-01 5.707554817199707031e-01
1.401637773960828781e-02 7.739154696464538574e-01 7.189166545867919922e-02 9.977501034736633301e-01 6.438515782356262207e-01 6.581188440322875977e-01 9.951578974723815918e-01 9.979769587516784668e-01 9.997490048408508301e-01 3.879790604114532471e-01 2.930758595466613770e-01 5.005373954772949219e-01 5.706092119216918945e-01
1.035385485738515854e-02 4.725146293640136719e-01 8.509403467178344727e-02 9.920772910118103027e-01 4.991363883018493652e-01 5.161520838737487793e-01 9.838401675224304199e-01 9.926968216896057129e-01 9.995931982994079590e-01 4.004513025283813477e-01 2.773424386978149414e-01 5.273738503456115723e-01 6.029988527297973633e-01
3.380624577403068542e-02 7.884970307350158691e-01 1.382793635129928589e-01 9.953176975250244141e-01 6.156538724899291992e-01 6.227837204933166504e-01 9.943982958793640137e-01 9.977821707725524902e-01 9.998389482498168945e-01 3.751906454563140869e-01 3.218775093555450439e-01 5.434353947639465332e-01 6.023353934288024902e-01
7.217297796159982681e-03 3.408382236957550049e-01 1.073036640882492065e-01 9.838639497756958008e-01 4.147858619689941406e-01 5.110194683074951172e-01 9.854318499565124512e-01 9.930578470230102539e-01 9.997180104255676270e-01 3.653186559677124023e-01 2.959847152233123779e-01 5.472878813743591309e-01 6.038652658462524414e-01
9.254909120500087738e-03 6.851630806922912598e-01 1.403754949569702148e-01 9.896815419197082520e-01 6.455364823341369629e-01 6.799033880233764648e-01 9.768540263175964355e-01 9.907425045967102051e-01 9.998175501823425293e-01 3.331550955772399902e-01 2.755098044872283936e-01 5.386770963668823242e-01 6.338896751403808594e-01
8.312168065458536148e-04 1.524389721453189850e-02 7.760200649499893188e-02 9.942787885665893555e-01 7.768659591674804688e-01 8.261037468910217285e-01 7.549139261245727539e-01 9.255845546722412109e-01 9.999192953109741211e-01 3.228681981563568115e-01 1.612176001071929932e-01 5.723173022270202637e-01 7.364662885665893555e-01
1.049504615366458893e-03 2.832569181919097900e-02 4.008021950721740723e-02 9.994778037071228027e-01 8.649252057075500488e-01 9.126587510108947754e-01 8.778990507125854492e-01 9.768436551094055176e-01 9.998174309730529785e-01 2.925449311733245850e-01 2.221350371837615967e-01 6.921396851539611816e-01 7.464696764945983887e-01
1.227153232321143150e-03 9.890104411169886589e-04 1.466868519783020020e-01 9.981885552406311035e-01 9.787330031394958496e-01 9.641218185424804688e-01 8.821891546249389648e-01 9.953510761260986328e-01 9.998251795768737793e-01 2.308356910943984985e-01 2.686023712158203125e-01 8.150906562805175781e-01 7.265855073928833008e-01
1.002800837159156799e-02 3.523274557664990425e-03 7.322672754526138306e-02 9.989299178123474121e-01 9.257149696350097656e-01 9.668658971786499023e-01 9.914951324462890625e-01 9.974409341812133789e-01 9.999336004257202148e-01 2.595777511596679688e-01 2.170651108026504517e-01 6.122371554374694824e-01 7.234424948692321777e-01
2.314221858978271484e-02 1.863247598521411419e-03 2.189348042011260986e-01 9.959123730659484863e-01 9.475626349449157715e-01 9.768767952919006348e-01 9.924287199974060059e-01 9.977527260780334473e-01 9.998961687088012695e-01 2.741493582725524902e-01 2.344014197587966919e-01 6.015413999557495117e-01 6.629295349121093750e-01
3.257258236408233643e-02 4.122308455407619476e-04 2.441359758377075195e-01 9.972236156463623047e-01 9.695846438407897949e-01 9.902616143226623535e-01 9.929105639457702637e-01 9.981935620307922363e-01 9.998890161514282227e-01 2.811172306537628174e-01 2.152140885591506958e-01 6.496249437332153320e-01 6.554647088050842285e-01
1.551833469420671463e-02 3.630857390817254782e-04 5.127666592597961426e-01 9.963185787200927734e-01 9.827566146850585938e-01 9.889878630638122559e-01 9.815579056739807129e-01 9.972600936889648438e-01 9.998871088027954102e-01 2.537952065467834473e-01 2.455580830574035645e-01 7.695493102073669434e-01 7.432430982589721680e-01
1.443955861032009125e-02 1.101446803659200668e-03 5.384972095489501953e-01 9.974316954612731934e-01 9.672998189926147461e-01 9.865757822990417480e-01 9.868630170822143555e-01 9.968484044075012207e-01 9.998717308044433594e-01 3.241528868675231934e-01 2.137835472822189331e-01 6.932200789451599121e-01 7.430046796798706055e-01
3.103859536349773407e-02 8.109710179269313812e-04 6.460901498794555664e-01 9.988265633583068848e-01 9.801682233810424805e-01 9.940834641456604004e-01 9.946175217628479004e-01 9.984866380691528320e-01 9.998787641525268555e-01 3.506415188312530518e-01 2.211534380912780762e-01 6.709126830101013184e-01 7.538745403289794922e-01
1.078838389366865158e-02 2.980016288347542286e-04 6.516832113265991211e-01 9.990266561508178711e-01 9.781442284584045410e-01 9.898109436035156250e-01 9.840587973594665527e-01 9.967057108879089355e-01 9.999105930328369141e-01 3.509156107902526855e-01 2.112258523702621460e-01 7.032181024551391602e-01 7.936986088752746582e-01
1.686476357281208038e-02 4.149916640017181635e-04 5.241459608078002930e-01 9.995081424713134766e-01 9.787321090698242188e-01 9.926294088363647461e-01 9.959545135498046875e-01 9.988604784011840820e-01 9.998557567596435547e-01 3.948141336441040039e-01 1.961223930120468140e-01 6.946991682052612305e-01 7.900121212005615234e-01
1.184259727597236633e-02 1.029778388328850269e-03 5.838823914527893066e-01 9.989320635795593262e-01 9.737759828567504883e-01 9.893714189529418945e-01 9.963563680648803711e-01 9.988096952438354492e-01 9.998444318771362305e-01 3.876291215419769287e-01 2.051534354686737061e-01 6.919481158256530762e-01 7.600486278533935547e-01
1.659475825726985931e-02 1.974658342078328133e-03 5.847263336181640625e-01 9.991963505744934082e-01 9.477706551551818848e-01 9.776441454887390137e-01 9.984514713287353516e-01 9.994848966598510742e-01 9.997857213020324707e-01 3.632185459136962891e-01 2.427974492311477661e-01 6.514951586723327637e-01 7.295459508895874023e-01
1.236063055694103241e-02 1.201868150383234024e-02 7.366538643836975098e-01 9.994478821754455566e-01 8.866659998893737793e-01 9.359815120697021484e-01 9.981384277343750000e-01 9.993959665298461914e-01 9.997631907463073730e-01 3.219803869724273682e-01 2.437537759542465210e-01 6.172495484352111816e-01 6.901828050613403320e-01
1.050533726811408997e-02 2.688832581043243408e-02 7.859497070312500000e-01 9.985449314117431641e-01 8.166607618331909180e-01 8.868983983993530273e-01 9.948110580444335938e-01 9.981833100318908691e-01 9.995848536491394043e-01 3.380823731422424316e-01 2.455162554979324341e-01 6.130363941192626953e-01 6.927003860473632812e-01
4.961237777024507523e-03 1.469596754759550095e-02 6.688057780265808105e-01 9.992263317108154297e-01 8.477637767791748047e-01 9.131215214729309082e-01 9.981751441955566406e-01 9.995568394660949707e-01 9.996044039726257324e-01 3.302975296974182129e-01 2.333431541919708252e-01 6.081946492195129395e-01 6.740068197250366211e-01
7.608022540807723999e-03 4.675916582345962524e-02 5.167357921600341797e-01 9.982763528823852539e-01 7.892231345176696777e-01 8.808315396308898926e-01 9.957609772682189941e-01 9.987695813179016113e-01 9.992581009864807129e-01 3.130387067794799805e-01 2.279758602380752563e-01 6.202793121337890625e-01 6.530709862709045410e-01
5.749900359660387039e-03 7.110211998224258423e-02 1.000660210847854614e-01 9.996813535690307617e-01 8.449736833572387695e-01 9.177483320236206055e-01 9.841185808181762695e-01 9.965106844902038574e-01 9.939146637916564941e-01 3.490832448005676270e-01 1.898643225431442261e-01 5.796380639076232910e-01 6.257199048995971680e-01
3.714734688401222229e-02 9.126321226358413696e-02 4.926378605887293816e-04 9.999865293502807617e-01 9.708686470985412598e-01 9.931794404983520508e-01 4.156365394592285156e-01 8.787446618080139160e-01 9.877975583076477051e-01 4.762435853481292725e-01 2.751942873001098633e-01 5.240356326103210449e-01 7.160816192626953125e-01
5.296223759651184082e-01 6.198404431343078613e-01 4.211361499528720742e-07 9.999997615814208984e-01 9.807888865470886230e-01 9.951478838920593262e-01 6.773547735065221786e-03 1.008241623640060425e-01 9.321950674057006836e-01 5.638070106506347656e-01 2.607820630073547363e-01 5.744361281394958496e-01 8.448871374130249023e-01
2.237416505813598633e-01 7.491614222526550293e-01 6.742673264170662151e-08 9.999998807907104492e-01 9.512694478034973145e-01 9.952562451362609863e-01 8.536965586245059967e-03 1.140381470322608948e-01 9.479847550392150879e-01 4.687612950801849365e-01 2.570698261260986328e-01 8.647333383560180664e-01 9.359448552131652832e-01
1.789736449718475342e-01 2.741081416606903076e-01 5.970886718387191650e-08 1.000000000000000000e+00 9.956197142601013184e-01 9.986712932586669922e-01 3.299444681033492088e-03 6.988599896430969238e-02 9.443101286888122559e-01 6.267420649528503418e-01 1.760905385017395020e-01 4.963432550430297852e-01 8.853430747985839844e-01
3.635147213935852051e-01 4.959449544548988342e-02 2.931948870354972314e-07 1.000000000000000000e+00 9.982837438583374023e-01 9.995889067649841309e-01 2.844778355211019516e-03 8.748169988393783569e-02 7.274142503738403320e-01 7.308274507522583008e-01 1.652455180883407593e-01 5.083296298980712891e-01 8.709641098976135254e-01
3.368830680847167969e-01 1.392215397208929062e-02 2.962045755339204334e-07 1.000000000000000000e+00 9.992089867591857910e-01 9.998151659965515137e-01 3.596813883632421494e-03 5.651646107435226440e-02 8.984774947166442871e-01 6.644322872161865234e-01 1.888624429702758789e-01 5.090115070343017578e-01 8.684925436973571777e-01
2.988976836204528809e-01 1.554084662348031998e-02 9.970458449970465153e-07 1.000000000000000000e+00 9.988533258438110352e-01 9.997012019157409668e-01 2.079456113278865814e-03 3.521800413727760315e-02 8.364468812942504883e-01 6.479853987693786621e-01 2.064719051122665405e-01 4.195002019405364990e-01 8.415845036506652832e-01
5.812567472457885742e-01 2.525991387665271759e-02 1.414008011124678887e-06 1.000000000000000000e+00 9.984349608421325684e-01 9.997252821922302246e-01 1.253608381375670433e-03 2.131776325404644012e-02 9.552857875823974609e-01 6.062512993812561035e-01 1.957118660211563110e-01 4.702313840389251709e-01 8.703885078430175781e-01
5.280471444129943848e-01 2.419664710760116577e-02 5.437038453237619251e-06 1.000000000000000000e+00 9.989671707153320312e-01 9.997602105140686035e-01 1.045649754814803600e-03 2.098391763865947723e-02 9.624862074851989746e-01 6.088528633117675781e-01 1.983864903450012207e-01 5.080132484436035156e-01 8.657011985778808594e-01
3.186591714620590210e-02 4.970756918191909790e-02 3.996241430286318064e-04 9.999992847442626953e-01 9.946200847625732422e-01 9.987646341323852539e-01 4.796554893255233765e-02 3.952133357524871826e-01 9.984965324401855469e-01 4.587128162384033203e-01 1.663042008876800537e-01 4.367447197437286377e-01 7.514410018920898438e-01
7.699219975620508194e-03 1.842131488956511021e-03 1.378523707389831543e-01 9.995753169059753418e-01 9.580289721488952637e-01 9.727254509925842285e-01 9.981151819229125977e-01 9.994174242019653320e-01 9.998508691787719727e-01 2.773851454257965088e-01 2.448501437902450562e-01 6.252795457839965820e-01 6.051217317581176758e-01
7.747335825115442276e-03 1.139654428698122501e-03 4.397619068622589111e-01 9.987869858741760254e-01 8.790233731269836426e-01 9.078153967857360840e-01 9.990198612213134766e-01 9.996133446693420410e-01 9.997121691703796387e-01 2.846844196319580078e-01 2.600207924842834473e-01 6.256316304206848145e-01 6.198506951332092285e-01
4.921277519315481186e-03 9.645078331232070923e-03 4.836643040180206299e-01 9.982259869575500488e-01 8.365769386291503906e-01 8.720023036003112793e-01 9.994511008262634277e-01 9.997664093971252441e-01 9.991008043289184570e-01 3.123830556869506836e-01 2.568190693855285645e-01 6.368890404701232910e-01 6.414958238601684570e-01
1.404161751270294189e-01 9.613469243049621582e-03 1.046845922246575356e-03 9.999989271163940430e-01 9.953405857086181641e-01 9.986813664436340332e-01 8.338924050331115723e-01 9.807438254356384277e-01 9.863594174385070801e-01 4.996666014194488525e-01 2.419103682041168213e-01 4.850298166275024414e-01 6.947959065437316895e-01
2.925687432289123535e-01 3.202780485153198242e-01 4.914113378617912531e-05 9.999996423721313477e-01 9.965856075286865234e-01 9.986351132392883301e-01 8.372515439987182617e-02 5.362433791160583496e-01 9.474282264709472656e-01 6.760998368263244629e-01 2.728466093540191650e-01 4.105579853057861328e-01 7.848232388496398926e-01
2.578236758708953857e-01 7.304891943931579590e-01 7.208598731267557014e-07 9.999998807907104492e-01 9.933029413223266602e-01 9.986736774444580078e-01 7.699737325310707092e-03 6.176702305674552917e-02 9.577392339706420898e-01 5.624004602432250977e-01 2.561623156070709229e-01 6.772406697273254395e-01 9.135693907737731934e-01
3.698329925537109375e-01 9.627894163131713867e-01 6.436542321353044827e-07 1.000000000000000000e+00 9.980396628379821777e-01 9.986448884010314941e-01 1.471089199185371399e-04 1.457460690289735794e-03 9.439314007759094238e-01 6.711687445640563965e-01 1.447816342115402222e-01 3.975269198417663574e-01 8.689702749252319336e-01
5.310789942741394043e-01 9.941756725311279297e-01 7.890669166954467073e-07 9.999998807907104492e-01 9.916163086891174316e-01 9.950933456420898438e-01 2.293231809744611382e-04 1.716236351057887077e-03 9.401649832725524902e-01 6.470863819122314453e-01 1.470161229372024536e-01 4.434032738208770752e-01 8.543754220008850098e-01
3.145775496959686279e-01 9.995885491371154785e-01 2.594463467175955884e-06 9.999994039535522461e-01 9.763532876968383789e-01 9.879537820816040039e-01 8.835912449285387993e-04 3.027537139132618904e-03 9.822409749031066895e-01 5.610232949256896973e-01 1.649595797061920166e-01 4.481186866760253906e-01 8.249087929725646973e-01
2.061076611280441284e-01 9.972207546234130859e-01 1.466539874672889709e-02 9.980744123458862305e-01 9.333787560462951660e-01 9.485792517662048340e-01 1.271272003650665283e-01 3.674516081809997559e-01 9.904522895812988281e-01 3.294429183006286621e-01 1.836526393890380859e-01 5.246663689613342285e-01 5.848397612571716309e-01
6.134361028671264648e-02 8.200709819793701172e-01 4.321833848953247070e-01 9.810318350791931152e-01 6.004229187965393066e-01 6.651220321655273438e-01 9.521578550338745117e-01 9.800185561180114746e-01 9.997085928916931152e-01 3.265409469604492188e-01 3.430560827255249023e-01 6.098619103431701660e-01 6.185992360115051270e-01
1.709735020995140076e-02 6.665334105491638184e-01 5.149998068809509277e-01 9.897236824035644531e-01 2.836626470088958740e-01 3.652907311916351318e-01 9.662566184997558594e-01 9.825415015220642090e-01 9.995414018630981445e-01 4.515002369880676270e-01 3.157454729080200195e-01 5.436666011810302734e-01 6.590441465377807617e-01
1.965908892452716827e-02 6.400870084762573242e-01 4.005730524659156799e-02 9.992555975914001465e-01 6.001664400100708008e-01 6.927608251571655273e-01 9.345404505729675293e-01 9.761148691177368164e-01 9.955384135246276855e-01 4.054860174655914307e-01 2.591431736946105957e-01 4.367136061191558838e-01 6.243795752525329590e-01
4.269138723611831665e-02 8.277525901794433594e-01 2.322572690900415182e-04 9.999952316284179688e-01 7.793990373611450195e-01 8.893927335739135742e-01 7.190281152725219727e-01 8.893733620643615723e-01 9.937120676040649414e-01 4.186824560165405273e-01 2.126328647136688232e-01 3.946625292301177979e-01 7.594743371009826660e-01
8.707743138074874878e-02 8.374217748641967773e-01 2.775956272671464831e-05 9.999991655349731445e-01 8.745794296264648438e-01 9.526057243347167969e-01 4.887295663356781006e-01 7.701753377914428711e-01 9.983142614364624023e-01 4.288055598735809326e-01 2.258626222610473633e-01 3.834409415721893311e-01 7.648851871490478516e-01
1.451556831598281860e-01 9.266758561134338379e-01 1.051612896844744682e-03 9.999971389770507812e-01 9.193982481956481934e-01 9.663268327713012695e-01 2.939162850379943848e-01 7.490390539169311523e-01 9.981713294982910156e-01 4.197757840156555176e-01 2.315977066755294800e-01 4.231426417827606201e-01 8.092343211174011230e-01
6.227838993072509766e-02 9.173687696456909180e-01 2.494588727131485939e-03 9.999865293502807617e-01 9.164641499519348145e-01 9.664555191993713379e-01 5.309572815895080566e-01 9.125840663909912109e-01 9.992627501487731934e-01 3.285405337810516357e-01 2.408841103315353394e-01 4.694948792457580566e-01 7.318803668022155762e-01
2.975632250308990479e-02 9.791314601898193359e-01 1.389688160270452499e-02 9.999623298645019531e-01 8.173611164093017578e-01 9.052240252494812012e-01 9.444798827171325684e-01 9.852452874183654785e-01 9.998238682746887207e-01 3.153316378593444824e-01 2.857853770256042480e-01 5.146827101707458496e-01 6.933221817016601562e-01
