2.061395049095153809e-01 9.907480478286743164e-01 1.574771553277969360e-01 5.623072981834411621e-01 1.143774911761283875e-01 7.236234843730926514e-02 8.687443733215332031e-01 8.888292908668518066e-01 9.974808096885681152e-01
1.779375225305557251e-01 9.940699934959411621e-01 2.280244231224060059e-01 5.383851528167724609e-01 9.627112001180648804e-02 6.099550798535346985e-02 7.862157821655273438e-01 7.750703692436218262e-01 9.966900348663330078e-01
1.512129902839660645e-01 9.783274531364440918e-01 4.687168300151824951e-01 5.941683650016784668e-01 1.186754554510116577e-01 9.793676435947418213e-02 8.322050571441650391e-01 7.924901247024536133e-01 9.910477995872497559e-01
1.339929997920989990e-01 9.947631955146789551e-01 5.967323780059814453e-01 6.813516020774841309e-01 1.576526015996932983e-01 1.556630879640579224e-01 9.632602930068969727e-01 9.658903479576110840e-01 9.932478666305541992e-01
9.598524123430252075e-02 9.823527932167053223e-01 7.624369263648986816e-01 7.217220664024353027e-01 1.875816881656646729e-01 2.271153926849365234e-01 9.836621880531311035e-01 9.825934767723083496e-01 9.890704154968261719e-01
9.318397194147109985e-02 9.972259402275085449e-01 7.469250559806823730e-01 6.662502884864807129e-01 1.855024397373199463e-01 1.619947552680969238e-01 9.815074205398559570e-01 9.834919571876525879e-01 9.941229224205017090e-01
9.365278482437133789e-02 9.954458475112915039e-01 7.483102083206176758e-01 7.965786457061767578e-01 2.482134848833084106e-01 2.239393293857574463e-01 9.914502501487731934e-01 9.893205165863037109e-01 9.918430447578430176e-01
8.636177331209182739e-02 9.877251982688903809e-01 8.087126612663269043e-01 8.035355806350708008e-01 1.924676150083541870e-01 2.295437157154083252e-01 9.926300048828125000e-01 9.906240105628967285e-01 9.909782409667968750e-01
8.969618380069732666e-02 9.823879599571228027e-01 7.783942222595214844e-01 8.157333731651306152e-01 2.105831205844879150e-01 2.322289347648620605e-01 9.909821152687072754e-01 9.882794618606567383e-01 9.910865426063537598e-01
9.344573318958282471e-02 9.900665283203125000e-01 7.637377381324768066e-01 8.310842514038085938e-01 2.355760782957077026e-01 2.359911650419235229e-01 9.930892586708068848e-01 9.918308854103088379e-01 9.915470480918884277e-01
1.223835647106170654e-01 9.901740550994873047e-01 7.046988010406494141e-01 8.315436244010925293e-01 2.243799120187759399e-01 2.022801041603088379e-01 9.891439080238342285e-01 9.872558116912841797e-01 9.933016300201416016e-01
1.461352556943893433e-01 9.852484464645385742e-01 6.670939922332763672e-01 7.638067603111267090e-01 1.890716105699539185e-01 1.717209517955780029e-01 9.841392636299133301e-01 9.843897223472595215e-01 9.964368343353271484e-01
1.304772645235061646e-01 9.853970408439636230e-01 6.963248252868652344e-01 7.784511446952819824e-01 1.859846264123916626e-01 1.779469251632690430e-01 9.877377748489379883e-01 9.878246784210205078e-01 9.963848590850830078e-01
1.433085650205612183e-01 9.315297603607177734e-01 7.733151912689208984e-01 8.683522343635559082e-01 2.368824928998947144e-01 2.131617963314056396e-01 9.932924509048461914e-01 9.931158423423767090e-01 9.949038028717041016e-01
1.518785953521728516e-01 7.358872294425964355e-01 5.667299628257751465e-01 8.658413887023925781e-01 2.401747703552246094e-01 1.834232807159423828e-01 9.831169843673706055e-01 9.758502840995788574e-01 9.941388368606567383e-01
1.396356374025344849e-01 6.478256583213806152e-01 3.278611600399017334e-01 8.110281229019165039e-01 2.102478891611099243e-01 1.791852116584777832e-01 9.620554447174072266e-01 9.577347636222839355e-01 9.948227405548095703e-01
9.930332750082015991e-02 5.262916684150695801e-01 2.294381409883499146e-01 7.519335150718688965e-01 2.096350491046905518e-01 1.655437052249908447e-01 9.329113364219665527e-01 9.168310165405273438e-01 9.952790737152099609e-01
1.883336752653121948e-01 9.737089872360229492e-01 1.138579547405242920e-01 8.191232085227966309e-01 3.377717733383178711e-01 2.116389125585556030e-01 9.888030886650085449e-01 9.866871833801269531e-01 9.947394728660583496e-01
1.297613531351089478e-01 8.715482354164123535e-01 2.205055952072143555e-01 6.523492932319641113e-01 2.305045872926712036e-01 1.842301636934280396e-01 9.719389677047729492e-01 9.673325419425964355e-01 9.965066313743591309e-01
1.755723953247070312e-01 9.638281464576721191e-01 2.375071197748184204e-01 7.553299069404602051e-01 2.834842503070831299e-01 1.811798214912414551e-01 9.862148165702819824e-01 9.865403771400451660e-01 9.963068962097167969e-01
8.077720552682876587e-02 8.531250357627868652e-01 2.106069475412368774e-01 4.905796647071838379e-01 2.020133137702941895e-01 1.372597515583038330e-01 9.563367366790771484e-01 9.521623253822326660e-01 9.977371692657470703e-01
1.448144167661666870e-01 9.673604965209960938e-01 2.762383222579956055e-01 4.441820085048675537e-01 2.003345787525177002e-01 1.246004998683929443e-01 9.530705809593200684e-01 9.525455832481384277e-01 9.969513416290283203e-01
1.162878051400184631e-01 7.629514932632446289e-01 4.919307529926300049e-01 6.742656826972961426e-01 2.108959406614303589e-01 1.256662309169769287e-01 9.417406916618347168e-01 9.275451302528381348e-01 9.976679682731628418e-01
1.954355984926223755e-01 9.787992238998413086e-01 2.071270644664764404e-01 8.985770940780639648e-01 3.309308886528015137e-01 2.018105685710906982e-01 9.772220253944396973e-01 9.743657708168029785e-01 9.941022992134094238e-01
1.944500654935836792e-01 7.426155209541320801e-01 5.003307461738586426e-01 9.388520121574401855e-01 3.028826415538787842e-01 2.666553258895874023e-01 9.907202720642089844e-01 9.857409596443176270e-01 9.908513426780700684e-01
2.726328372955322266e-01 7.476377487182617188e-01 4.501419663429260254e-01 9.704794287681579590e-01 3.554409444332122803e-01 2.841295599937438965e-01 9.937216043472290039e-01 9.891912341117858887e-01 9.811075925827026367e-01
1.830388158559799194e-01 3.676991760730743408e-01 7.477967739105224609e-01 9.597375392913818359e-01 3.695310652256011963e-01 2.948590219020843506e-01 9.929674863815307617e-01 9.886739850044250488e-01 9.767754077911376953e-01
2.471732199192047119e-01 3.648100197315216064e-01 8.239679336547851562e-01 9.753971695899963379e-01 4.198112487792968750e-01 4.008260071277618408e-01 9.971237778663635254e-01 9.959771037101745605e-01 9.569826126098632812e-01
9.729245305061340332e-01 9.720609784126281738e-01 9.062978029251098633e-01 9.998741149902343750e-01 2.998659312725067139e-01 6.068825125694274902e-01 9.999597072601318359e-01 5.354201793670654297e-01 8.766984939575195312e-02
9.130731225013732910e-01 9.223613142967224121e-01 8.858146667480468750e-01 9.994656443595886230e-01 2.956487536430358887e-01 8.070259094238281250e-01 9.997583031654357910e-01 6.876645684242248535e-01 2.946218550205230713e-01
2.173579186201095581e-01 3.402530550956726074e-01 9.433681368827819824e-01 9.697661399841308594e-01 3.780868947505950928e-01 4.190069437026977539e-01 9.894272685050964355e-01 9.849194288253784180e-01 9.266139268875122070e-01
2.682099044322967529e-01 3.943663537502288818e-01 9.199656844139099121e-01 9.729567170143127441e-01 3.641347885131835938e-01 3.763035535812377930e-01 9.927036762237548828e-01 9.907212257385253906e-01 9.523820877075195312e-01
2.041759341955184937e-01 3.976083695888519287e-01 8.843609094619750977e-01 9.739518165588378906e-01 3.483514189720153809e-01 3.648998141288757324e-01 9.910101890563964844e-01 9.871929883956909180e-01 9.467805027961730957e-01
1.453684419393539429e-01 3.875664770603179932e-01 9.013616442680358887e-01 9.474259614944458008e-01 2.924893796443939209e-01 3.093485236167907715e-01 9.750770330429077148e-01 9.566212892532348633e-01 9.614828228950500488e-01
1.967521607875823975e-01 7.033110857009887695e-01 8.619969487190246582e-01 9.499541521072387695e-01 3.539834916591644287e-01 3.511123955249786377e-01 9.921871423721313477e-01 9.886329770088195801e-01 9.772813916206359863e-01
2.953525781631469727e-01 9.826055765151977539e-01 7.408002018928527832e-01 9.914202690124511719e-01 4.221065044403076172e-01 9.455612301826477051e-01 9.986736774444580078e-01 9.950606226921081543e-01 9.861795306205749512e-01
1.990324854850769043e-01 9.203950166702270508e-01 7.156442999839782715e-01 9.789813160896301270e-01 5.181604027748107910e-01 9.637463092803955078e-01 9.960249662399291992e-01 9.906416535377502441e-01 9.893635511398315430e-01
9.517041593790054321e-02 8.451488018035888672e-01 7.718075513839721680e-01 9.047296643257141113e-01 3.103457093238830566e-01 2.925068736076354980e-01 9.968611001968383789e-01 9.957877993583679199e-01 9.949001669883728027e-01
5.959980562329292297e-02 8.301568627357482910e-01 7.430338263511657715e-01 7.638516426086425781e-01 2.539779841899871826e-01 2.956215441226959229e-01 9.928559064865112305e-01 9.915993213653564453e-01 9.946625828742980957e-01
9.988829493522644043e-02 3.732068836688995361e-01 2.203690707683563232e-01 9.316585659980773926e-01 4.923986494541168213e-01 3.745945096015930176e-01 9.800088405609130859e-01 9.774140119552612305e-01 9.765354990959167480e-01
7.531259059906005859e-01 3.007792532444000244e-01 3.665210912004113197e-03 9.256612658500671387e-01 7.680147886276245117e-01 5.519327521324157715e-01 8.925148844718933105e-01 9.161606431007385254e-01 8.652681112289428711e-01
9.840254187583923340e-01 4.899120926856994629e-01 7.651237683603540063e-05 9.561458826065063477e-01 7.632909417152404785e-01 4.756315052509307861e-01 1.867543458938598633e-01 1.063396036624908447e-01 1.855837064795196056e-03
3.589201346039772034e-02 3.307273788166753548e-09 1.140560042245386541e-11 1.000000000000000000e+00 9.999762773513793945e-01 7.441761076988857437e-21 1.000000000000000000e+00 9.999928474426269531e-01 4.412670477904612198e-06
3.904048195835230217e-09 5.929681658744812012e-02 1.086488653223322692e-14 1.000000000000000000e+00 9.995188713073730469e-01 1.865421655173460993e-27 9.999988079071044922e-01 9.999501705169677734e-01 2.188697408200823702e-06
9.193172481949951624e-13 9.937585592269897461e-01 5.472231126727724473e-18 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.876804351806640625e-01 4.177669544467957480e-20
5.773914874863950164e-13 1.000000000000000000e+00 4.533025857406946537e-17 1.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 9.997901320457458496e-01 4.584108938972435749e-20
4.704186285380274057e-04 1.000000000000000000e+00 6.933582874513177785e-11 1.000000000000000000e+00 9.999942779541015625e-01 5.818693451548875594e-19 1.341615617275238037e-01 9.991330504417419434e-01 6.436425150453325972e-14
5.336886048316955566e-01 1.000000000000000000e+00 6.215431724854170170e-09 1.000000000000000000e+00 9.820480346679687500e-01 1.597523237251152750e-06 1.501809922046959400e-03 1.479748450219631195e-02 1.213480787818428837e-15
5.804045796394348145e-01 9.993302822113037109e-01 9.582522761775180697e-05 9.999972581863403320e-01 9.860880970954895020e-01 6.375893281074240804e-05 6.609459519386291504e-01 7.089582085609436035e-01 9.900629294179452700e-08
9.777389168739318848e-01 4.990436136722564697e-01 8.822193741798400879e-02 9.750651121139526367e-01 7.731081843376159668e-01 6.525062322616577148e-01 7.729168534278869629e-01 6.816703677177429199e-01 6.455717086791992188e-01
1.460569947957992554e-01 4.137674570083618164e-01 5.793593525886535645e-01 9.594312906265258789e-01 4.772989749908447266e-01 4.487464725971221924e-01 9.980953335762023926e-01 9.978371262550354004e-01 9.883801937103271484e-01
6.460235267877578735e-02 5.237212777137756348e-01 7.860870957374572754e-01 8.995670080184936523e-01 3.519716560840606689e-01 4.239544272422790527e-01 9.969716072082519531e-01 9.954140186309814453e-01 9.904842376708984375e-01
3.170753270387649536e-02 6.348660588264465332e-01 8.486295342445373535e-01 7.969881296157836914e-01 2.365319132804870605e-01 3.568553328514099121e-01 9.878737330436706543e-01 9.744383096694946289e-01 9.890269637107849121e-01
8.298098444938659668e-01 2.078707069158554077e-01 7.183149456977844238e-02 9.638020396232604980e-01 8.344052433967590332e-01 6.976987719535827637e-01 8.492574095726013184e-01 8.190893530845642090e-01 3.421749472618103027e-01
8.517702221870422363e-01 6.021016240119934082e-01 4.152134992182254791e-03 9.390858411788940430e-01 7.763750553131103516e-01 6.729572415351867676e-01 5.658731460571289062e-01 5.856438875198364258e-01 7.681331597268581390e-03
9.202220439910888672e-01 6.941021680831909180e-01 5.146489129401743412e-04 9.596844911575317383e-01 7.822884917259216309e-01 5.879179835319519043e-01 5.795637369155883789e-01 5.621418356895446777e-01 1.718226849334314466e-04
9.323650598526000977e-01 9.197161793708801270e-01 1.983881462365388870e-03 8.946406841278076172e-01 7.212375998497009277e-01 5.057469606399536133e-01 4.606130719184875488e-01 5.821415781974792480e-01 3.565231803804636002e-03
9.497140645980834961e-01 9.896534085273742676e-01 5.502614076249301434e-04 9.365755915641784668e-01 6.555735468864440918e-01 2.588028609752655029e-01 7.199264764785766602e-01 8.591424822807312012e-01 6.671525072306394577e-03
9.037835597991943359e-01 9.994674324989318848e-01 1.142222667112946510e-03 8.036117553710937500e-01 1.632307767868041992e-01 1.430559754371643066e-01 3.406386971473693848e-01 8.196630477905273438e-01 5.500530451536178589e-02
4.414011538028717041e-01 9.954047203063964844e-01 9.257321804761886597e-02 6.013380289077758789e-01 1.054567173123359680e-01 2.014610916376113892e-01 2.748832702636718750e-01 5.770894885063171387e-01 6.634505391120910645e-01
2.624807655811309814e-01 9.695559740066528320e-01 5.066584348678588867e-01 4.213461279869079590e-01 1.120940223336219788e-01 1.535900384187698364e-01 9.360269308090209961e-01 9.399781227111816406e-01 9.958606362342834473e-01
2.524842917919158936e-01 9.782811403274536133e-01 5.493063926696777344e-01 3.351740241050720215e-01 6.096109747886657715e-02 9.288116544485092163e-02 8.897159695625305176e-01 8.889759182929992676e-01 9.968095421791076660e-01
5.678492188453674316e-01 9.875230193138122559e-01 6.859378516674041748e-02 7.791112065315246582e-01 1.789560914039611816e-01 1.910815685987472534e-01 7.819224596023559570e-01 8.088005781173706055e-01 9.540876746177673340e-01
9.685122370719909668e-01 9.912511706352233887e-01 4.649649374186992645e-03 9.559915661811828613e-01 3.313547670841217041e-01 3.346623182296752930e-01 8.924140334129333496e-01 9.468142986297607422e-01 6.024495959281921387e-01
9.808911681175231934e-01 9.376218318939208984e-01 2.582870190963149071e-03 9.679356813430786133e-01 3.561494350433349609e-01 2.625076472759246826e-01 7.048748731613159180e-01 8.752396106719970703e-01 6.734117269515991211e-01
9.780489802360534668e-01 9.949407577514648438e-01 3.039471246302127838e-02 9.654158353805541992e-01 4.415880143642425537e-01 5.327106118202209473e-01 7.151479125022888184e-01 8.656277656555175781e-01 7.367306351661682129e-01
9.482465386390686035e-01 9.995500445365905762e-01 7.922030985355377197e-02 9.378768801689147949e-01 3.115130364894866943e-01 5.543102622032165527e-01 8.416141271591186523e-01 9.392768144607543945e-01 8.365779519081115723e-01
8.231002688407897949e-01 9.999166727066040039e-01 9.977851808071136475e-02 8.752348423004150391e-01 2.918068468570709229e-01 2.980174720287322998e-01 8.882644772529602051e-01 9.586341977119445801e-01 9.729860424995422363e-01
3.505437374114990234e-01 9.993703961372375488e-01 5.464293360710144043e-01 6.509485244750976562e-01 1.829657852649688721e-01 1.326795369386672974e-01 9.659215807914733887e-01 9.824119210243225098e-01 9.928131699562072754e-01
1.909406483173370361e-01 9.855255484580993652e-01 6.130021810531616211e-01 7.799530029296875000e-01 2.028971314430236816e-01 1.886375397443771362e-01 9.910201430320739746e-01 9.927394986152648926e-01 9.934413433074951172e-01
1.408774107694625854e-01 9.966878294944763184e-01 6.536304354667663574e-01 4.963896572589874268e-01 1.239428520202636719e-01 1.212378516793251038e-01 9.682475328445434570e-01 9.741911292076110840e-01 9.927058815956115723e-01
1.103110238909721375e-01 9.925351142883300781e-01 7.486550807952880859e-01 4.864562451839447021e-01 9.805271029472351074e-02 9.789833426475524902e-02 9.391688108444213867e-01 9.270452260971069336e-01 9.919385313987731934e-01
9.505888074636459351e-02 9.619120359420776367e-01 7.174252271652221680e-01 6.052165031433105469e-01 1.072603911161422729e-01 1.359372735023498535e-01 9.651739001274108887e-01 9.595047235488891602e-01 9.910383224487304688e-01
1.179637238383293152e-01 9.621273875236511230e-01 6.828639507293701172e-01 3.061330020427703857e-01 1.083488389849662781e-01 1.158328577876091003e-01 9.261236786842346191e-01 9.255762100219726562e-01 9.919999837875366211e-01
2.233523875474929810e-01 9.727917313575744629e-01 5.806967616081237793e-01 3.959625959396362305e-01 9.192978590726852417e-02 1.278917789459228516e-01 9.404690861701965332e-01 9.496130347251892090e-01 9.900969266891479492e-01
3.806305229663848877e-01 9.888349175453186035e-01 4.988112151622772217e-01 1.318102478981018066e-01 8.702398091554641724e-02 1.268732547760009766e-01 8.861658573150634766e-01 8.820149898529052734e-01 9.739022850990295410e-01
4.820542633533477783e-01 9.821649789810180664e-01 2.558212280273437500e-01 1.582409590482711792e-01 1.254302859306335449e-01 1.440231204032897949e-01 8.530197143554687500e-01 8.676252961158752441e-01 9.608521461486816406e-01
9.433827996253967285e-01 9.989368319511413574e-01 5.809859139844775200e-04 8.988125920295715332e-01 1.141240522265434265e-01 2.748380787670612335e-02 1.269598007202148438e-01 4.506822526454925537e-01 4.681815207004547119e-02
9.534959197044372559e-01 9.982095956802368164e-01 1.303432392887771130e-03 8.791827559471130371e-01 2.140732109546661377e-01 7.566323876380920410e-02 5.400561690330505371e-01 7.629772424697875977e-01 3.074188716709613800e-02
9.420493841171264648e-01 9.998375177383422852e-01 3.136286279186606407e-03 7.504829764366149902e-01 1.227837279438972473e-01 1.010254919528961182e-01 7.013069391250610352e-01 9.490996599197387695e-01 2.788199186325073242e-01
2.773789465427398682e-01 9.986079335212707520e-01 1.659727394580841064e-01 6.126519441604614258e-01 3.466975986957550049e-01 3.038908839225769043e-01 8.796308040618896484e-01 8.757929801940917969e-01 9.199803471565246582e-01
8.860103040933609009e-02 9.857075810432434082e-01 4.487222731113433838e-01 6.444644927978515625e-01 2.707578241825103760e-01 2.230758070945739746e-01 9.600433111190795898e-01 9.440970420837402344e-01 9.861097931861877441e-01
4.573900252580642700e-02 9.414618611335754395e-01 9.104724526405334473e-01 7.905510663986206055e-01 1.987962871789932251e-01 2.296772748231887817e-01 9.500371813774108887e-01 8.805555701255798340e-01 9.720706343650817871e-01
4.114909097552299500e-02 8.309030532836914062e-01 8.682025074958801270e-01 7.534936666488647461e-01 1.982940137386322021e-01 2.389117777347564697e-01 9.272701740264892578e-01 8.647031188011169434e-01 9.679691195487976074e-01
1.081445217132568359e-01 9.091891050338745117e-01 5.110145211219787598e-01 6.838076710700988770e-01 2.142802625894546509e-01 2.404513508081436157e-01 9.324505925178527832e-01 9.153861403465270996e-01 9.830393195152282715e-01
4.299180209636688232e-01 9.947391152381896973e-01 4.817274585366249084e-02 6.442130208015441895e-01 2.393515706062316895e-01 2.625530064105987549e-01 8.037046194076538086e-01 8.303757905960083008e-01 9.520980119705200195e-01
5.512240529060363770e-01 9.885224103927612305e-01 4.287543520331382751e-02 8.438750505447387695e-01 3.004330992698669434e-01 3.109434843063354492e-01 8.830226063728332520e-01 9.071121811866760254e-01 9.108338952064514160e-01
7.815080285072326660e-01 9.882683753967285156e-01 9.454188868403434753e-03 9.424980878829956055e-01 4.192132353782653809e-01 4.340869188308715820e-01 9.779416918754577637e-01 9.896866679191589355e-01 8.348377346992492676e-01
8.182665705680847168e-01 9.958897233009338379e-01 6.980136502534151077e-03 9.549351930618286133e-01 4.500147402286529541e-01 4.606452584266662598e-01 9.891368150711059570e-01 9.955745935440063477e-01 8.833891153335571289e-01
2.874034047126770020e-01 9.657320976257324219e-01 2.768595889210700989e-02 9.530224204063415527e-01 3.657018542289733887e-01 3.279314339160919189e-01 9.918491840362548828e-01 9.945283532142639160e-01 9.914770722389221191e-01
9.008374810218811035e-02 8.797280192375183105e-01 5.789573788642883301e-01 9.296569824218750000e-01 2.526813447475433350e-01 2.691431641578674316e-01 9.973860383033752441e-01 9.952815175056457520e-01 9.963150620460510254e-01
6.098564714193344116e-02 4.857618510723114014e-01 7.976213693618774414e-01 9.343764781951904297e-01 2.158382534980773926e-01 2.790507376194000244e-01 9.904940724372863770e-01 9.778355956077575684e-01 9.908306598663330078e-01
5.061383917927742004e-02 3.968477845191955566e-01 5.076784491539001465e-01 9.371250271797180176e-01 4.045950472354888916e-01 4.302994310855865479e-01 9.849875569343566895e-01 9.725562334060668945e-01 9.674089550971984863e-01
4.595515429973602295e-01 8.200513124465942383e-01 1.414762437343597412e-02 9.611250162124633789e-01 7.511412501335144043e-01 6.844033002853393555e-01 9.615060687065124512e-01 9.739934206008911133e-01 7.034832239151000977e-01
9.501790404319763184e-01 6.940895318984985352e-01 2.142469165846705437e-03 9.869869351387023926e-01 8.070990443229675293e-01 7.575938701629638672e-01 5.229942202568054199e-01 5.288832783699035645e-01 2.355266660451889038e-01
9.356621503829956055e-01 6.350734829902648926e-01 2.531627565622329712e-02 9.593721628189086914e-01 7.660408616065979004e-01 6.527608036994934082e-01 4.162886738777160645e-02 2.307021245360374451e-02 4.781852662563323975e-02
9.149723052978515625e-01 4.497715234756469727e-01 4.634195566177368164e-02 9.617339372634887695e-01 7.537048459053039551e-01 5.789580941200256348e-01 3.034305945038795471e-02 1.340240426361560822e-02 2.313960939645767212e-01
8.747413754463195801e-01 4.687291681766510010e-01 1.062647923827171326e-01 9.718736410140991211e-01 8.102530837059020996e-01 6.510197520256042480e-01 1.475285291671752930e-01 1.068903580307960510e-01 3.293326497077941895e-01
7.871643304824829102e-01 2.844064235687255859e-01 3.106886148452758789e-01 9.842283725738525391e-01 7.515743374824523926e-01 6.005115509033203125e-01 7.342138886451721191e-01 6.159337162971496582e-01 6.925377249717712402e-01
7.356933355331420898e-01 7.854467034339904785e-01 4.403376281261444092e-01 9.484375715255737305e-01 4.138703048229217529e-01 4.530974328517913818e-01 9.790462255477905273e-01 9.869464039802551270e-01 8.873692154884338379e-01
6.707438230514526367e-01 9.686647653579711914e-01 7.194367647171020508e-01 8.796325325965881348e-01 2.794398665428161621e-01 3.496873080730438232e-01 9.869290590286254883e-01 9.941424727439880371e-01 9.623574614524841309e-01
9.345110058784484863e-01 9.840397238731384277e-01 7.293003201484680176e-01 6.361461877822875977e-01 1.753942221403121948e-01 3.568553328514099121e-01 8.214380145072937012e-01 8.577762246131896973e-01 7.815079689025878906e-01
9.468873739242553711e-01 9.776641726493835449e-01 1.968763023614883423e-01 8.986436724662780762e-01 2.799928784370422363e-01 3.514915704727172852e-01 7.628616094589233398e-01 7.729205489158630371e-01 8.686240315437316895e-01
9.744711518287658691e-01 9.983751773834228516e-01 1.515984982252120972e-01 9.097315073013305664e-01 2.711842358112335205e-01 3.628750145435333252e-01 9.061166644096374512e-01 9.502502679824829102e-01 9.280886054039001465e-01
9.812738895416259766e-01 9.961777925491333008e-01 4.870682060718536377e-01 9.168987870216369629e-01 3.243790268898010254e-01 3.659317493438720703e-01 9.175544977188110352e-01 9.480788111686706543e-01 9.306138157844543457e-01
9.819583296775817871e-01 9.943676590919494629e-01 5.421398282051086426e-01 8.236949443817138672e-01 2.680563926696777344e-01 2.783978879451751709e-01 6.460594534873962402e-01 7.295747399330139160e-01 9.454333782196044922e-01
9.234937429428100586e-01 9.930098056793212891e-01 5.595070719718933105e-01 8.427839875221252441e-01 2.332904040813446045e-01 2.463148236274719238e-01 6.941615343093872070e-01 7.290205955505371094e-01 9.201803803443908691e-01
9.738957285881042480e-01 8.345868587493896484e-01 6.369410455226898193e-02 9.408388733863830566e-01 4.308537542819976807e-01 4.222002029418945312e-01 7.853313088417053223e-01 7.514415979385375977e-01 7.859594225883483887e-01
